,serial_number,uuid,organization_id,doorway_id,doorway_name,sensor_type,kind,hardware_model,is_virtual,status,last_heartbeat,current_disposition,network_addresses,firmware_version,created_at,updated_at,latest_config_change.id,latest_config_change.current_state,latest_config_change.config_version,latest_config_change.set_config_command_id,latest_config_change.completed_at,latest_config_change.created_at,latest_config_change.updated_at
441,B2EZC020,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:19.250Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:fc:70', 'family': 'ipv4', 'address': '192.168.0.85'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:fc:70', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:fc70%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:25:49.738Z,2022-01-26T17:41:19.257Z,scg_1007986695791969180,COMPLETE,5,cmd_1007986695791969181,2021-12-17T12:20:36.108749,2021-12-17T12:19:15.783000,2021-12-17T12:20:36.110000
442,B2EZC022,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:51.913Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:4f:16', 'family': 'ipv4', 'address': '192.168.0.35'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:4f:16', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:4f16%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:25:50.611Z,2022-01-26T17:40:51.977Z,scg_1007986696853128094,COMPLETE,3,cmd_1007986696853128095,2022-01-18T17:37:42.020488,2021-12-17T12:19:16.034000,2022-01-18T17:37:42.020000
443,B2EZC031,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:29.362Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:05:10:36', 'family': 'ipv4', 'address': '192.168.0.166'}, {'if': 'eth0', 'mac': 'b8:80:4f:05:10:36', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe05:1036%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:25:59.676Z,2022-01-26T17:40:29.369Z,scg_1007986697914287008,COMPLETE,3,cmd_1007986697914287009,2022-01-19T19:59:53.862527,2021-12-17T12:19:16.290000,2022-01-19T19:59:53.862000
444,B2EZC033,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:25:48.591Z,2022-01-20T16:04:57.483Z,scg_1020364675579118512,COMMAND_IN_FLIGHT,4,cmd_1020364675579118513,,2022-01-20T16:04:57.489000,2022-01-20T16:04:57.498000
445,B2EZC037,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:33.318Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0b:9c:e4', 'family': 'ipv4', 'address': '192.168.0.186'}, {'if': 'eth0', 'mac': 'b8:80:4f:0b:9c:e4', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0b:9ce4%eth0'}]",10323-e29be37-stable-benson-oa-chrony-oa-release,2021-11-30T18:25:48.321Z,2022-01-26T17:40:33.321Z,scg_1020033164854166033,COMPLETE,4,cmd_1020033164854166034,2022-01-19T18:09:06.771490,2022-01-19T18:07:38.944000,2022-01-19T18:09:06.774000
446,B2EZC038,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:12.729Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:05:59:34', 'family': 'ipv4', 'address': '192.168.0.123'}, {'if': 'eth0', 'mac': 'b8:80:4f:05:59:34', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe05:5934%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:25:55.921Z,2022-01-26T17:40:12.735Z,scg_1020398121714188302,COMPLETE,4,cmd_1020398121714188303,2022-01-20T18:19:03.335454,2022-01-20T18:17:51.103000,2022-01-20T18:19:03.327000
447,B2EZC049,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:10.280Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0c:a8:b6', 'family': 'ipv4', 'address': '192.168.0.173'}, {'if': 'eth0', 'mac': 'b8:80:4f:0c:a8:b6', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0c:a8b6%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:25:50.806Z,2022-01-26T17:40:10.284Z,scg_1007986701932430248,COMPLETE,3,cmd_1007986701932430249,2022-01-18T17:38:45.194495,2021-12-17T12:19:17.247000,2022-01-18T17:38:45.196000
448,B2EZC057,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:10.848Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:41:e8', 'family': 'ipv4', 'address': '192.168.0.24'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:41:e8', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:41e8%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:25:49.924Z,2022-01-26T17:41:10.861Z,scg_1020364675579118502,COMPLETE,4,cmd_1020364675579118503,2022-01-20T16:06:03.589467,2022-01-20T16:04:56.753000,2022-01-20T16:06:03.592000
449,B2EZC062,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:54.032Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:c3:00', 'family': 'ipv4', 'address': '192.168.0.165'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:c3:00', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:c300%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:26:01.620Z,2022-01-26T17:40:54.040Z,scg_1007986704046359468,COMPLETE,4,cmd_1007986704046359469,2021-12-17T12:21:01.822943,2021-12-17T12:19:17.746000,2021-12-17T12:21:01.824000
450,B2EZD002,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:03.113Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0b:8d:f6', 'family': 'ipv4', 'address': '192.168.0.19'}, {'if': 'eth0', 'mac': 'b8:80:4f:0b:8d:f6', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0b:8df6%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:25:39.980Z,2022-01-26T17:41:03.023Z,scg_1007986705061381038,COMPLETE,3,cmd_1007986705061381039,2022-01-18T17:39:04.933265,2021-12-17T12:19:17.996000,2022-01-18T17:39:04.933000
451,B2EZD008,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:06.123Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0d:c3:b4', 'family': 'ipv4', 'address': '192.168.0.141'}, {'if': 'eth0', 'mac': 'b8:80:4f:0d:c3:b4', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0d:c3b4%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:25:39.663Z,2022-01-26T17:40:06.130Z,scg_1020081160547468203,COMPLETE,4,cmd_1020081160547468204,2022-01-19T21:19:27.745288,2022-01-19T21:18:21.445000,2022-01-19T21:19:27.749000
452,B2EZD009,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:25:46.673Z,2022-01-25T16:41:59.630Z,scg_1001918338550465491,COMMAND_IN_FLIGHT,1,cmd_1001918338550465492,,2021-11-30T18:25:46.681000,2021-11-30T18:25:46.688000
453,B2EZD010,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:05.624Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:6b:04', 'family': 'ipv4', 'address': '192.168.0.19'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:6b:04', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:6b04%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:07:17.403Z,2022-01-26T17:41:05.623Z,scg_1007986707359859634,COMPLETE,10,cmd_1007986707359859635,2021-12-17T12:20:53.382997,2021-12-17T12:19:18.597000,2021-12-17T12:20:53.381000
454,B2EZD011,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:43.752Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0c:2f:ea', 'family': 'ipv4', 'address': '192.168.0.125'}, {'if': 'eth0', 'mac': 'b8:80:4f:0c:2f:ea', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0c:2fea%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:25:38.378Z,2022-01-26T17:40:43.753Z,scg_1007986708806894516,COMPLETE,4,cmd_1007986708806894517,2021-12-17T12:21:02.870231,2021-12-17T12:19:18.887000,2021-12-17T12:21:02.868000
455,B2EZD017,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:07.292Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:e6:5e', 'family': 'ipv4', 'address': '192.168.0.93'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:e6:5e', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:e65e%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:25:41.315Z,2022-01-26T17:41:07.291Z,scg_1007986710048408502,COMPLETE,4,cmd_1007986710048408503,2021-12-17T12:20:27.972912,2021-12-17T12:19:19.184000,2021-12-17T12:20:27.965000
456,B2EZD018,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:02.822Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:b4:16', 'family': 'ipv4', 'address': '192.168.0.244'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:b4:16', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:b416%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:25:40.996Z,2022-01-26T17:41:02.835Z,scg_1007986711113761720,COMPLETE,3,cmd_1007986711113761721,2022-01-18T17:39:08.977596,2021-12-17T12:19:19.437000,2022-01-18T17:39:08.977000
457,B2EZD023,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:23.079Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0d:c3:cc', 'family': 'ipv4', 'address': '192.168.0.165'}, {'if': 'eth0', 'mac': 'b8:80:4f:0d:c3:cc', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0d:c3cc%eth0'}]",10323-e29be37-stable-benson-oa-chrony-oa-release,2021-11-30T18:25:46.981Z,2022-01-26T17:41:23.081Z,scg_1007986712225252282,COMPLETE,3,cmd_1007986712225252283,2022-01-18T14:20:35.547044,2021-12-17T12:19:19.707000,2022-01-18T14:20:35.546000
458,B2EZD025,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:18.052Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:fc:5c', 'family': 'ipv4', 'address': '192.168.0.59'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:fc:5c', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:fc5c%eth0'}]",10323-e29be37-stable-benson-oa-chrony-oa-release,2021-11-30T18:25:46.132Z,2022-01-26T17:41:18.053Z,scg_1020033164854166005,COMPLETE,4,cmd_1020033164854166006,2022-01-19T18:09:03.756716,2022-01-19T18:07:37.895000,2022-01-19T18:09:03.756000
459,B2EZD033,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:17.298Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0d:c3:9a', 'family': 'ipv4', 'address': '192.168.0.115'}, {'if': 'eth0', 'mac': 'b8:80:4f:0d:c3:9a', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0d:c39a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:25:42.633Z,2022-01-26T17:40:17.306Z,scg_1007986714175603646,COMPLETE,3,cmd_1007986714175603647,2022-01-18T17:39:42.123402,2021-12-17T12:19:20.164000,2022-01-18T17:39:42.122000
460,B2EZD034,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:09.813Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0d:b5:f4', 'family': 'ipv4', 'address': '192.168.0.131'}, {'if': 'eth0', 'mac': 'b8:80:4f:0d:b5:f4', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0d:b5f4%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:07.106Z,2022-01-26T17:41:09.816Z,scg_1007986715064796096,COMPLETE,8,cmd_1007986715064796097,2021-12-17T12:21:19.262772,2021-12-17T12:19:20.387000,2021-12-17T12:21:19.260000
461,B2EZD036,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:16.775Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:03:d5:f2', 'family': 'ipv4', 'address': '192.168.0.143'}, {'if': 'eth0', 'mac': 'b8:80:4f:03:d5:f2', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe03:d5f2%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:25:42.819Z,2022-01-26T17:41:16.786Z,scg_1020081160547468197,COMPLETE,4,cmd_1020081160547468198,2022-01-19T21:19:32.078653,2022-01-19T21:18:21.273000,2022-01-19T21:19:32.078000
462,B2EZD037,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:08.527Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:05:25:c0', 'family': 'ipv4', 'address': '192.168.0.166'}, {'if': 'eth0', 'mac': 'b8:80:4f:05:25:c0', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe05:25c0%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:25:43.129Z,2022-01-26T17:41:08.531Z,scg_1020081160547468195,COMPLETE,4,cmd_1020081160547468196,2022-01-19T21:19:30.685035,2022-01-19T21:18:21.237000,2022-01-19T21:19:30.685000
463,B2EZD043,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:52.716Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:4f:6a', 'family': 'ipv4', 'address': '192.168.0.119'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:4f:6a', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:4f6a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:07.038Z,2022-01-26T17:40:52.727Z,scg_1007986718323770310,COMPLETE,7,cmd_1007986718323770311,2021-12-17T12:21:06.582407,2021-12-17T12:19:21.176000,2021-12-17T12:21:06.574000
464,B2EZD045,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:25:44.716Z,2022-01-25T16:41:59.676Z,scg_1001918330342212545,COMMAND_IN_FLIGHT,1,cmd_1001918330342212546,,2021-11-30T18:25:44.730000,2021-11-30T18:25:44.739000
465,B2EZD052,,org_940597231667381009,,,ob1,openarea,oa1,False,unconfigured,,Unavailable,,,2021-11-30T18:25:44.916Z,2021-12-17T12:19:21.409Z,scg_1007986719422677960,COMMAND_IN_FLIGHT,3,cmd_1007986719422677961,,2021-12-17T12:19:21.419000,2021-12-17T12:19:21.430000
466,B2EZD055,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:07.660Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:e6:1c', 'family': 'ipv4', 'address': '192.168.0.21'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:e6:1c', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:e61c%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-11-30T18:25:42.443Z,2022-01-26T17:41:07.664Z,scg_1007986720664191946,COMPLETE,3,cmd_1007986720664191947,2022-01-18T17:39:00.363501,2021-12-17T12:19:21.711000,2022-01-18T17:39:00.367000
467,B2EZJ001,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:16.257Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:a0:94', 'family': 'ipv4', 'address': '192.168.0.20'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:a0:94', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:a094%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:07.047Z,2022-01-26T17:41:16.255Z,scg_1007986721884734412,COMPLETE,7,cmd_1007986721884734413,2021-12-17T12:21:14.364992,2021-12-17T12:19:22.029000,2021-12-17T12:21:14.362000
468,B2EZJ002,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:31.735Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0b:37:3c', 'family': 'ipv4', 'address': '192.168.0.160'}, {'if': 'eth0', 'mac': 'b8:80:4f:0b:37:3c', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0b:373c%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:06.977Z,2022-01-26T17:40:31.736Z,scg_1007986723180774350,COMPLETE,8,cmd_1007986723180774351,2021-12-17T12:20:41.178121,2021-12-17T12:19:22.313000,2021-12-17T12:20:41.175000
469,B2EZJ003,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:48.797Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:ad:6c', 'family': 'ipv4', 'address': '192.168.0.191'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:ad:6c', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:ad6c%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:06.889Z,2022-01-26T17:40:48.803Z,scg_1007986724153852880,COMPLETE,10,cmd_1007986724153852881,2021-12-17T12:21:14.138458,2021-12-17T12:19:22.545000,2021-12-17T12:21:14.138000
470,B2EZJ004,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:38.868Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0b:63:3a', 'family': 'ipv4', 'address': '192.168.0.106'}, {'if': 'eth0', 'mac': 'b8:80:4f:0b:63:3a', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0b:633a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:06.967Z,2022-01-26T17:40:38.874Z,scg_1007986725198234578,COMPLETE,6,cmd_1007986725198234579,2021-12-17T12:20:52.866176,2021-12-17T12:19:22.794000,2021-12-17T12:20:52.873000
471,B2EZJ005,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:50.811Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:03:99:f0', 'family': 'ipv4', 'address': '192.168.0.141'}, {'if': 'eth0', 'mac': 'b8:80:4f:03:99:f0', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe03:99f0%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:07.126Z,2022-01-26T17:40:50.815Z,scg_1007986726209061844,COMPLETE,6,cmd_1007986726209061845,2021-12-17T12:21:02.438833,2021-12-17T12:19:23.036000,2021-12-17T12:21:02.438000
472,B2EZJ006,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:34.402Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0a:6b:3a', 'family': 'ipv4', 'address': '192.168.0.72'}, {'if': 'eth0', 'mac': 'b8:80:4f:0a:6b:3a', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0a:6b3a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:06.997Z,2022-01-26T17:40:34.411Z,scg_1007986727232472022,COMPLETE,7,cmd_1007986727232472023,2021-12-17T12:21:03.548381,2021-12-17T12:19:23.280000,2021-12-17T12:21:03.547000
473,B2EZJ007,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:09.420Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0c:a8:da', 'family': 'ipv4', 'address': '192.168.0.210'}, {'if': 'eth0', 'mac': 'b8:80:4f:0c:a8:da', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0c:a8da%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:07:17.257Z,2022-01-26T17:41:09.421Z,scg_1007986728218133464,COMPLETE,8,cmd_1007986728218133465,2021-12-17T12:21:22.545497,2021-12-17T12:19:23.518000,2021-12-17T12:21:22.545000
474,B2EZJ008,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:04.848Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0c:b5:b4', 'family': 'ipv4', 'address': '192.168.0.133'}, {'if': 'eth0', 'mac': 'b8:80:4f:0c:b5:b4', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0c:b5b4%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:07:17.779Z,2022-01-26T17:41:04.853Z,scg_1007986729199600602,COMPLETE,7,cmd_1007986729199600603,2021-12-17T12:20:41.230864,2021-12-17T12:19:23.756000,2021-12-17T12:20:41.231000
475,B2EZJ009,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:52.765Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:03:a9:3c', 'family': 'ipv4', 'address': '192.168.0.10'}, {'if': 'eth0', 'mac': 'b8:80:4f:03:a9:3c', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe03:a93c%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:06.987Z,2022-01-26T17:40:52.769Z,scg_1007986730399171548,COMPLETE,7,cmd_1007986730399171549,2021-12-17T12:21:16.445799,2021-12-17T12:19:24.045000,2021-12-17T12:21:16.446000
476,B2EZJ010,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:18.196Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0c:c2:a0', 'family': 'ipv4', 'address': '192.168.0.75'}, {'if': 'eth0', 'mac': 'b8:80:4f:0c:c2:a0', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0c:c2a0%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:07.139Z,2022-01-26T17:41:18.199Z,scg_1007986731514856414,COMPLETE,6,cmd_1007986731514856415,2021-12-17T12:20:42.260885,2021-12-17T12:19:24.295000,2021-12-17T12:20:42.261000
477,B2EZJ011,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:29.369Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:05:81:c4', 'family': 'ipv4', 'address': '192.168.0.16'}, {'if': 'eth0', 'mac': 'b8:80:4f:05:81:c4', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe05:81c4%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:07:17.277Z,2022-01-26T17:40:29.371Z,scg_1007986732475352032,COMPLETE,7,cmd_1007986732475352033,2021-12-17T12:20:56.513724,2021-12-17T12:19:24.529000,2021-12-17T12:20:56.513000
478,B2EZJ012,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:06.098Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:05:3a:88', 'family': 'ipv4', 'address': '192.168.0.221'}, {'if': 'eth0', 'mac': 'b8:80:4f:05:3a:88', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe05:3a88%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:07.116Z,2022-01-26T17:41:06.101Z,scg_1007986733494567906,COMPLETE,6,cmd_1007986733494567907,2021-12-17T12:20:38.466541,2021-12-17T12:19:24.782000,2021-12-17T12:20:38.468000
479,B2EZJ013,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:18.495Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:04:5d:82', 'family': 'ipv4', 'address': '192.168.0.217'}, {'if': 'eth0', 'mac': 'b8:80:4f:04:5d:82', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe04:5d82%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:07:16.746Z,2022-01-26T17:41:18.498Z,scg_1007986734572504036,COMPLETE,9,cmd_1007986734572504037,2021-12-17T12:20:41.117111,2021-12-17T12:19:25.034000,2021-12-17T12:20:41.120000
480,B2EZJ014,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:41:05.813Z,Unavailable,"[{'if': 'eth0', 'mac': 'e0:62:34:50:55:4a', 'family': 'ipv4', 'address': '192.168.0.178'}, {'if': 'eth0', 'mac': 'e0:62:34:50:55:4a', 'family': 'ipv6', 'address': 'fe80::e262:34ff:fe50:554a%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:07:17.879Z,2022-01-26T17:41:05.817Z,scg_1007986735616885734,COMPLETE,9,cmd_1007986735616885735,2021-12-17T12:21:23.258137,2021-12-17T12:19:25.281000,2021-12-17T12:21:23.257000
481,B2EZJ015,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:50.009Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0c:2f:c0', 'family': 'ipv4', 'address': '192.168.0.77'}, {'if': 'eth0', 'mac': 'b8:80:4f:0c:2f:c0', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0c:2fc0%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:07:17.372Z,2022-01-26T17:40:50.016Z,scg_1007986736678044648,COMPLETE,8,cmd_1007986736678044649,2021-12-17T12:20:57.573870,2021-12-17T12:19:25.551000,2021-12-17T12:20:57.572000
482,B2EZJ016,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:59.267Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0c:99:e8', 'family': 'ipv4', 'address': '192.168.0.37'}, {'if': 'eth0', 'mac': 'b8:80:4f:0c:99:e8', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0c:99e8%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:07:17.684Z,2022-01-26T17:40:59.271Z,scg_1007986737848255466,COMPLETE,6,cmd_1007986737848255467,2021-12-17T12:20:37.775828,2021-12-17T12:19:25.827000,2021-12-17T12:20:37.767000
483,B2EZJ017,,org_940597231667381009,,,ob1,openarea,oa1,False,online,2022-01-26T17:40:30.774Z,Unavailable,"[{'if': 'eth0', 'mac': 'b8:80:4f:0c:a8:8c', 'family': 'ipv4', 'address': '192.168.0.131'}, {'if': 'eth0', 'mac': 'b8:80:4f:0c:a8:8c', 'family': 'ipv6', 'address': 'fe80::ba80:4fff:fe0c:a88c%eth0'}]",10176-babc749-stable-benson-oa-oa-release,2021-08-16T18:13:06.456Z,2022-01-26T17:40:30.777Z,scg_1007986738942968812,COMPLETE,7,cmd_1007986738942968813,2021-12-17T12:21:04.815183,2021-12-17T12:19:26.065000,2021-12-17T12:21:04.814000
